"REPORT_ID","MONTH_DW","LAST_MONTHS","AMOUNT"
"5953435","2015.03       ","1","556.00"
"5953435","2015.02       ","1","250.00"
"5953435","2015.01       ","1","609.00"
"5953435","2014.08       ","1","226.00"
"5953435","2013.03       ","1","344.00"
"5953435","2012.11       ","1","1625.00"
"5953435","2012.10       ","1","1782.00"
"5953435","2012.09       ","1","1887.00"
"5953435","2015.01       ","1","764.00"
"5953435","2014.12       ","1","855.00"
"5953435","2014.09       ","1","984.00"
"5953435","2013.10       ","1","203.00"
"5953435","2013.09       ","1","215.00"
"5953435","2013.08       ","1","419.00"
"5953435","2013.07       ","1","227.00"
"5953435","2013.06       ","1","342.00"
"5953435","2012.12       ","1","39.00"
"5953435","2012.10       ","1","248.00"
"5953435","2015.02       ","2","9433.00"
"5953435","2015.01       ","1","4816.00"
"5953435","2014.12       ","1","4083.00"
"5953435","--            ","",""
"5957534","2014.05       ","1","281.00"
"5957534","--            ","",""
"5957534","2014.08       ","1","190.00"
"5957534","2013.11       ","1","3.00"
"5957453","2013.08       ","2","91.00"
"5957453","2013.05       ","1","998.00"
"5957453","2013.03       ","3","3099.00"
"5957453","2013.02       ","2","2041.00"
"5957453","2013.01       ","1","1010.00"
"5957453","2012.11       ","1","29.00"
"5957453","2012.10       ","1","4.00"
"5957453","2012.08       ","2","1135.00"
"5957453","2013.10       ","2","895.00"
"5957453","2013.09       ","1","285.00"
"5957453","2013.07       ","1","604.00"
"5957453","2013.05       ","1","632.00"
"5957453","2013.03       ","2","1270.00"
"5957453","2013.02       ","1","609.00"
"5957453","2012.12       ","1","541.00"
"5957453","2012.10       ","1","534.00"
"5957453","2012.08       ","1","486.00"
"5957453","--            ","",""
"5957453","2013.02       ","2","2162.00"
"5957453","2013.01       ","1","1496.00"
"5957453","2012.10       ","1","50.00"
"5957453","2012.09       ","1","678.00"
"5940166","2013.08       ","2","2901.00"
"5940166","2013.07       ","1","3393.00"
"5940166","2013.03       ","1","812.00"
"5940166","2012.12       ","1","1000.00"
"5940166","2013.06       ","1","726.00"
"5940166","2013.02       ","1","997.00"
"5940166","2012.12       ","1","999.00"
"5940166","--            ","",""
"5940166","2013.06       ","1","1099.00"
"5940166","2013.02       ","1","997.00"
"5940166","2012.12       ","1","1000.00"
"5940166","--            ","",""
"5941132","2015.01       ","5","7.00"
"5941132","2014.12       ","4","6.00"
"5941132","2014.11       ","3","4.00"
"5941132","2014.10       ","2","3.00"
"5941132","2014.09       ","1","2.00"
"5941132","2014.06       ","1","816.00"
"5941132","2015.04       ","7","8095.00"
"5941132","2015.03       ","7","7998.00"
"5941132","2015.02       ","7","7893.00"
"5941132","2015.01       ","7","7790.00"
"5941132","2014.12       ","7","7691.00"
"5941132","2014.11       ","6","7229.00"
"5941132","2014.10       ","5","5963.00"
"5941132","2014.09       ","4","4150.00"
"5941132","2014.08       ","3","2715.00"
"5941132","2014.07       ","2","1570.00"
"5941132","2014.06       ","1","647.00"
"5941132","--            ","",""
"5935536","2015.02       ","1","37.00"
"5935536","2012.10       ","1","30.00"
"5935536","2013.12       ","1","31.00"
"5935536","--            ","",""
"5938546","2014.08       ","1","586.00"
"5938546","--            ","",""
"5938546","2015.03       ","1","504.00"
"5938546","--            ","",""
"5938546","2013.10       ","1","205.00"
"5938546","--            ","",""
"5958555","2013.06       ","7","10044.00"
"5958555","2013.05       ","7","9922.00"
"5958555","2013.04       ","7","9798.00"
"5958555","2013.03       ","7","9687.00"
"5958555","2013.02       ","6","9110.00"
"5958555","2013.01       ","5","8550.00"
"5958555","2012.12       ","4","8021.00"
"5958555","2012.11       ","3","5680.00"
"5958555","2012.10       ","2","2906.00"
"5958555","2012.09       ","1","369.00"
"5955197","2015.06       ","1","694.00"
"5955197","2014.12       ","1","635.00"
"5955197","2014.02       ","1","638.00"
"5955197","2013.04       ","1","461.00"
"5955197","2014.04       ","1","346.00"
"5955197","2012.11       ","1","28.00"
"5955197","2015.06       ","1","1269.00"
"5955197","--            ","",""
"5955197","2015.12       ","7","773.00"
"5955197","2015.11       ","7","2306.00"
"5955197","2015.10       ","7","2746.00"
"5955197","2015.09       ","7","3780.00"
"5955197","2015.08       ","7","3103.00"
"5955197","2015.07       ","7","3408.00"
"5955197","2015.06       ","7","2647.00"
"5955197","2015.05       ","7","1873.00"
"5955197","2015.04       ","7","1042.00"
"5955197","2015.03       ","6","3721.00"
"5955197","2015.02       ","5","2641.00"
"5955197","2015.01       ","4","1419.00"
"5955197","2014.12       ","3","4695.00"
"5955197","2014.11       ","2","3785.00"
"5955197","2014.10       ","1","1777.00"
"5936629","2015.02       ","1","34.00"
"5936629","2014.09       ","1","5.00"
"5936629","2013.08       ","1","41.00"
"5936629","2013.01       ","1","51.00"
"5936629","2015.04       ","1","781.00"
"5936629","2013.11       ","1","520.00"
"5936629","2013.09       ","1","508.00"
"5936629","2013.02       ","2","773.00"
"5936629","2013.01       ","1","390.00"
"5936629","--            ","",""
"5955197","--            ","",""
"5955197","2016.10       ","3","1560.00"
"5955197","2016.09       ","2","2060.00"
"5955197","2016.08       ","1","2227.00"
"5955197","2016.06       ","1","767.00"
"5955197","2016.05       ","1","1311.00"
"5955197","2016.04       ","1","665.00"
"5955197","2016.03       ","1","1694.00"
"5955197","2016.01       ","1","818.00"
"5955197","2015.12       ","5","1752.00"
"5955197","2015.11       ","4","1836.00"
"5955197","2015.10       ","3","941.00"
"5955197","2015.09       ","2","983.00"
"5955197","2015.08       ","1","1000.00"
"5955197","2015.06       ","1","350.00"
"5959668","2014.12       ","7","19831.00"
"5959668","2014.11       ","7","18999.00"
"5959668","2014.10       ","7","17089.00"
"5959668","2014.09       ","7","15252.00"
"5959668","2014.08       ","7","13489.00"
"5959668","2014.07       ","7","10294.00"
"5959668","2014.06       ","7","8675.00"
"5959668","2014.05       ","7","7122.00"
"5959668","2014.04       ","7","5626.00"
"5959668","2014.03       ","7","4181.00"
"5959668","2014.02       ","6","2963.00"
"5959668","2014.01       ","5","1963.00"
"5959668","2013.12       ","4","1174.00"
"5959668","2013.11       ","3","589.00"
"5959668","2013.10       ","2","202.00"
"5959668","2013.09       ","1","7.00"
"5959668","2013.07       ","2","967.00"
"5959668","2013.06       ","1","385.00"
"5959668","2013.04       ","1","187.00"
"5959668","2013.01       ","1","187.00"
"5959668","2012.11       ","1","4.00"
"5959668","--            ","",""
"5959668","2013.12       ","3","3113.00"
"5959668","2013.11       ","2","1815.00"
"5959668","2013.10       ","1","879.00"
"5959668","2013.05       ","1","11.00"
"5959668","2013.03       ","1","680.00"
"5959668","2013.01       ","2","189.00"
"5959668","2012.12       ","1","53.00"
"5959668","2012.10       ","1","554.00"
"5959668","2012.08       ","1","65.00"
"5959668","--            ","",""
"5935673","2014.01       ","3","12062.00"
"5935673","2013.12       ","2","7973.00"
"5935673","2013.11       ","1","3763.00"
"5935673","--            ","",""
"5875798","2014.09       ","1","8.00"
"5875798","--            ","",""
"5886348","2013.01       ","1","39.00"
"5886348","--            ","",""
"5886348","2015.02       ","1","1282.00"
"5886348","--            ","",""
"5823201","2015.12       ","2","4078.00"
"5823201","2015.11       ","2","4046.00"
"5823201","2015.10       ","1","2028.00"
"5823201","2015.09       ","2","4926.00"
"5823201","2015.08       ","1","2402.00"
"5823201","2015.02       ","1","947.00"
"5823238","2015.05       ","1","1105.00"
"5823238","2015.04       ","1","826.00"
"5823238","2015.01       ","1","587.00"
"5823238","2014.12       ","1","678.00"
"5823238","2014.11       ","1","690.00"
"5823238","2014.10       ","1","812.00"
"5823238","2014.09       ","1","1128.00"
"5823238","2014.08       ","1","974.00"
"5823238","2014.05       ","1","79.00"
"5823238","2014.04       ","1","318.00"
"5823238","2012.10       ","1","621.00"
"5823238","2012.09       ","1","1056.00"
"5823238","2012.08       ","1","1083.00"
"5823238","--            ","",""
"5823238","2017.01       ","2","2903.00"
"5823238","2016.12       ","1","1287.00"
"5823238","2016.10       ","1","1877.00"
"5823238","2016.09       ","2","2527.00"
"5823238","2016.08       ","1","1138.00"
"5823238","2016.05       ","1","1112.00"
"5823238","2016.02       ","1","1889.00"
"5823238","2016.01       ","2","2811.00"
"5823238","2015.12       ","1","1219.00"
"5823238","2015.10       ","1","1808.00"
"5823238","2015.09       ","2","2372.00"
"5823238","2015.08       ","1","1050.00"
"5823238","2015.06       ","1","679.00"
"5823238","2015.04       ","1","781.00"
"5823238","2015.02       ","1","982.00"
"5823238","2015.01       ","1","947.00"
"5823238","2014.12       ","1","830.00"
"5823238","2014.11       ","1","837.00"
"5823238","2014.10       ","1","673.00"
"5823238","2014.09       ","1","718.00"
"5823238","2014.08       ","1","746.00"
"5823238","2014.07       ","1","835.00"
"5823238","2014.06       ","1","825.00"
"5823238","2014.05       ","1","1263.00"
"5823238","2014.04       ","1","1070.00"
"5823238","2012.12       ","1","1.00"
"5876435","2015.06       ","1","1350.00"
"5876435","--            ","",""
"5876435","2015.06       ","1","499.00"
"5876435","--            ","",""
"5876435","2014.05       ","2","811.00"
"5876435","2014.04       ","1","408.00"
"5876435","2014.01       ","1","479.00"
"5876435","2013.11       ","1","510.00"
"5876435","2013.09       ","1","391.00"
"5876435","2013.07       ","1","484.00"
"5876435","2013.05       ","1","384.00"
"5876435","2012.12       ","1","331.00"
"5876435","2012.10       ","1","358.00"
"5876435","--            ","",""
"5876435","2015.05       ","1","92.00"
"5876435","2015.04       ","1","385.00"
"5876435","2014.05       ","2","510.00"
"5876435","2014.04       ","1","251.00"
"5876435","2014.03       ","1","15.00"
"5876435","2014.02       ","1","255.00"
"5876435","2013.12       ","1","244.00"
"5876435","2013.08       ","1","197.00"
"5876435","2013.06       ","1","141.00"
"5876435","2013.04       ","1","149.00"
"5876435","2013.02       ","1","163.00"
"5876435","2012.12       ","1","177.00"
"5876435","2012.10       ","1","191.00"
"5876435","2012.08       ","1","215.00"
"5876435","2015.08       ","3","16267.00"
"5876435","2015.07       ","2","8994.00"
"5876435","2015.06       ","2","8580.00"
"5876435","2015.05       ","1","2437.00"
"5876435","2014.05       ","2","1698.00"
"5876435","2014.04       ","1","680.00"
"5876435","2014.02       ","1","790.00"
"5876435","2013.12       ","1","938.00"
"5876435","2013.11       ","1","816.00"
"5876435","2013.09       ","2","1464.00"
"5876435","2013.08       ","1","638.00"
"5876435","2013.06       ","1","428.00"
"5876435","2013.03       ","1","263.00"
"5876435","2013.02       ","2","579.00"
"5876435","2013.01       ","1","352.00"
"5876435","2012.12       ","1","352.00"
"5876435","2012.10       ","1","18.00"
"5876435","2012.09       ","1","4.00"
"5884577","2014.02       ","2","618.00"
"5884577","2014.01       ","1","305.00"
"5884577","2013.10       ","1","304.00"
"5884577","2013.07       ","2","602.00"
"5884577","2013.06       ","1","295.00"
"5884577","--            ","",""
"5816020","2014.08       ","1","1012.00"
"5816020","--            ","",""
"5816020","2015.01       ","1","3232.00"
"5816020","--            ","",""
"5816020","2014.08       ","1","213.00"
"5816020","2014.06       ","1","453.00"
"5774852","2015.04       ","1","193.00"
"5774852","2014.01       ","1","1868.00"
"5774852","2013.11       ","1","1838.00"
"5774852","2012.11       ","1","304.00"
"5774852","2012.10       ","1","55.00"
"5774852","--            ","",""
"5774852","2015.04       ","1","287.00"
"5774852","2014.05       ","1","202.00"
"5774852","2014.01       ","1","319.00"
"5774852","--            ","",""
"5774852","2015.06       ","1","1229.00"
"5774852","2013.11       ","1","278.00"
"5774852","2012.10       ","1","444.00"
"5774852","--            ","",""
"5885354","2015.04       ","3","17063.00"
"5885354","2015.03       ","2","12717.00"
"5885354","2015.02       ","1","2192.00"
"5885354","2014.11       ","1","12457.00"
"5885354","2013.12       ","1","2607.00"
"5885354","2013.09       ","1","1201.00"
"5885354","2013.05       ","1","2592.00"
"5885354","2013.01       ","1","511.00"
"5885354","2012.08       ","1","980.00"
"5885354","--            ","",""
"5885354","2013.09       ","1","552.00"
"5885354","2013.07       ","1","2.00"
"5885354","2013.05       ","1","542.00"
"5885354","2013.02       ","1","599.00"
"5885354","2012.10       ","1","564.00"
"5885354","--            ","",""
"5885354","2015.10       ","1","1870.00"
"5885354","2014.09       ","1","15.00"
"5885354","2012.08       ","1","412.00"
"5885354","--            ","",""
"5885354","2014.10       ","1","5224.00"
"5885354","--            ","",""
"5881348","2013.11       ","1","100.00"
"5881348","2013.09       ","1","197.00"
"5769563","2015.06       ","3","540.00"
"5769563","2015.05       ","3","580.00"
"5769563","2015.04       ","2","513.00"
"5769563","2015.03       ","1","254.00"
"5769563","2015.01       ","1","232.00"
"5769563","2014.11       ","1","190.00"
"5769563","2014.09       ","1","144.00"
"5769563","2014.06       ","1","5.00"
"5769563","2015.05       ","3","820.00"
"5769563","2015.04       ","2","517.00"
"5769563","2015.02       ","2","514.00"
"5769563","2015.01       ","1","234.00"
"5769563","2014.11       ","1","206.00"
"5769563","--            ","",""
"5769563","2015.07       ","3","626.00"
"5769563","2015.06       ","3","518.00"
"5769563","2015.05       ","2","315.00"
"5769563","2015.04       ","1","115.00"
"5769563","2015.03       ","2","415.00"
"5769563","2015.02       ","1","220.00"
"5769563","2014.09       ","1","217.00"
"5769563","--            ","",""
"5769563","2015.06       ","5","1082.00"
"5769563","2015.05       ","4","544.00"
"5769563","2015.04       ","3","456.00"
"5769563","2015.03       ","2","370.00"
"5769563","2015.02       ","1","286.00"
"5769563","2014.10       ","1","552.00"
"5769563","2014.02       ","1","22.00"
"5769563","--            ","",""
"5769563","2015.04       ","2","665.00"
"5769563","2015.03       ","1","326.00"
"5769563","2015.01       ","1","330.00"
"5769563","2014.11       ","3","109.00"
"5769563","2014.10       ","2","341.00"
"5769563","2014.09       ","1","324.00"
"5876151","2015.04       ","3","862.00"
"5876151","2015.03       ","2","1078.00"
"5876151","2015.02       ","1","1226.00"
"5876151","2014.12       ","2","1178.00"
"5876151","2014.11       ","1","924.00"
"5876151","2014.08       ","1","1491.00"
"5876151","2014.06       ","1","1229.00"
"5876151","2014.04       ","2","2573.00"
"5876151","2014.03       ","1","1266.00"
"5876151","2013.12       ","1","1334.00"
"5876151","2013.10       ","2","1276.00"
"5876151","2013.09       ","1","1246.00"
"5876151","2013.06       ","2","991.00"
"5876151","2013.05       ","1","1300.00"
"5876151","2015.06       ","1","1253.00"
"5876151","2015.03       ","1","504.00"
"5876151","2015.01       ","1","883.00"
"5876151","2014.10       ","1","532.00"
"5876151","2014.07       ","1","153.00"
"5876151","2014.06       ","1","567.00"
"5876151","2014.03       ","1","1115.00"
"5876151","2013.12       ","2","670.00"
"5876151","2013.11       ","1","773.00"
"5876151","2013.07       ","1","1875.00"
